mrr,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,metrics/mr,metrics/mrr,metrics/hits@1,metrics/hits@3,metrics/hits@10,metrics/hits@10_50,opts/opts.accuracy_threshold,opts/opts.recall_threshold,opts/opts.accuracy_graph,opts/opts.recall_graph,opts/opts.accuracy_graph_complement,opts/opts.recall_graph_complement,opts/tuning,opts/args,opts/device,opts/cfg/output_dir,opts/vars/gpus,opts/vars/version,opts/cfg/dataset/class,opts/cfg/dataset/root,opts/cfg/dataset/version,opts/cfg/model/class,opts/cfg/model/input_dim,opts/cfg/model/hidden_dims,opts/cfg/model/message_func,opts/cfg/model/aggregate_func,opts/cfg/model/short_cut,opts/cfg/model/layer_norm,opts/cfg/model/dependent,opts/cfg/model/remove_one_hop,opts/cfg/task/num_negative,opts/cfg/task/strict_negative,opts/cfg/task/adversarial_temperature,opts/cfg/task/metric,opts/cfg/optimizer/class,opts/cfg/optimizer/lr,opts/cfg/train/gpus,opts/cfg/train/batch_size,opts/cfg/train/num_epoch,opts/cfg/train/log_interval
0.37032440304756165,1717774633,False,1,a764b_00000,2024-06-07_23-37-13,2206.6053445339203,2206.6053445339203,2790535,lily-gpu05,172.21.47.106,2206.6053445339203,1,,146.10260009765625,0.37032440304756165,0.25307798385620117,0.4261285960674286,0.6073871850967407,0.9231829047203064,0.002,0.2,True,False,False,False,True,"Namespace(accuracy_graph=True, accuracy_graph_complement=True, accuracy_threshold=0.5, config='config/inductive/nell995.yaml', recall_graph=True, recall_graph_complement=True, recall_threshold=0.5, seed=1024)",cuda,~/scratch/experiments/,[0],v4,IndNELL-995,~/datasets/knowledge_graphs/,v4,DistinctiveNBFNet,32,"[32, 32, 32, 32, 32, 32]",distmult,pna,True,True,True,True,32,True,0.5,"['mr', 'mrr', 'hits@1', 'hits@3', 'hits@10', 'hits@10_50']",Adam,0.005,[0],16,20,10000
